Time;Hour;0x00;QoS 1;BE 1;BE 2;BE 3;QoS 2
258;2020-06-28T18:46:18+02:00;0.00928;2.289408;4.370688;4.353344;0;0
259;2020-06-28T18:46:19+02:00;0.005664;2.350112;3.8243519999999998;3.798336;0;0
260;2020-06-28T18:46:20+02:00;0.003456;1.90784;3.33872;3.3647359999999997;0;0
261;2020-06-28T18:46:21+02:00;0.00624;2.0899520000000003;4.544128;4.544128;0;0
262;2020-06-28T18:46:22+02:00;0.006736;2.003232;3.833024;3.8416959999999998;0;0
263;2020-06-28T18:46:23+02:00;0.007968;2.063936;3.885056;3.885056;0;0
264;2020-06-28T18:46:24+02:00;0.0031680000000000002;1.751744;4.336;4.318656;0;0
265;2020-06-28T18:46:25+02:00;0.062912;0.19078399999999998;0.19078399999999998;0.199456;0;0
266;2020-06-28T18:46:26+02:00;0.003456;2.2200320000000002;2.272064;2.332768;0;0
267;2020-06-28T18:46:27+02:00;0.006719999999999999;3.2866880000000003;3.2866880000000003;3.2693440000000002;0;0
268;2020-06-28T18:46:28+02:00;0.008928;1.5522880000000001;1.5436159999999999;1.5609600000000001;0;0
269;2020-06-28T18:46:29+02:00;0.0031680000000000002;1.3788479999999999;1.38752;1.3701759999999998;0;0
270;2020-06-28T18:46:30+02:00;0.003456;1.2661120000000001;1.292128;1.283456;0;0
271;2020-06-28T18:46:31+02:00;0.0037440000000000004;2.332768;2.350112;2.3674560000000002;0;0
272;2020-06-28T18:46:32+02:00;0.006048;0.971264;0.971264;0.95392;0;0
273;2020-06-28T18:46:33+02:00;0.0074080000000000005;1.4135360000000001;1.396192;1.4222080000000001;0;0
274;2020-06-28T18:46:34+02:00;0.0031680000000000002;1.2574400000000001;1.2661120000000001;1.2661120000000001;0;0
275;2020-06-28T18:46:35+02:00;0.0031680000000000002;3.477472;3.486144;3.486144;0;0
276;2020-06-28T18:46:36+02:00;0.002496;3.867712;3.876384;3.8416959999999998;0;0
277;2020-06-28T18:46:37+02:00;0.007696;3.026528;3.919744;3.9457600000000004;0;0
278;2020-06-28T18:46:38+02:00;0.006448000000000001;1.8904960000000002;4.717568;4.700224;0;0
279;2020-06-28T18:46:39+02:00;0.004128;2.1159679999999996;4.24928;4.257952;0;0
280;2020-06-28T18:46:40+02:00;0.003456;1.9512;3.3473919999999997;3.3473919999999997;0;0
281;2020-06-28T18:46:41+02:00;0.0037440000000000004;2.194016;4.197247999999999;4.171232;0;0
282;2020-06-28T18:46:42+02:00;0.005776;1.933856;4.388032;4.396704;0;0
283;2020-06-28T18:46:43+02:00;0.007008;1.9512;4.067168000000001;4.231935999999999;0;0
