sep=;
"Time";"APP: 3 - Node: 11";"APP: 3 - Node: 8860215";"APP: 4 - Node: 11880865";"APP: 4 - Node: 12";"APP: 2 - Node: 13";"APP: 2 - Node: 8860310";"APP: 1 - Node: 11879605";"APP: 1 - Node: 13"
"2020-10-09T12:44:56+02:00";6;6;null;null;7;6;null;null
"2020-10-09T12:44:57+02:00";null;null;6;7;null;null;null;null
"2020-10-09T12:45:01+02:00";7;6;null;null;7;6;7;0
"2020-10-09T12:45:02+02:00";null;null;6;7;null;null;null;null
"2020-10-09T12:45:06+02:00";7;6;6;null;null;null;7;7
"2020-10-09T12:45:07+02:00";null;null;null;7;5;6;null;null
"2020-10-09T12:45:10+02:00";null;null;null;null;null;null;7;7
"2020-10-09T12:45:11+02:00";7;7;null;null;null;null;null;null
"2020-10-09T12:45:12+02:00";null;null;6;7;5;6;null;null
"2020-10-09T12:45:16+02:00";6;7;null;null;null;null;7;4
"2020-10-09T12:45:17+02:00";null;null;6;7;7;6;null;null
"2020-10-09T12:45:20+02:00";null;null;null;null;null;null;7;null
"2020-10-09T12:45:21+02:00";0;7;null;null;6;6;null;5
"2020-10-09T12:45:22+02:00";null;null;6;7;null;null;null;null
"2020-10-09T12:45:25+02:00";null;null;null;null;null;null;7;null
"2020-10-09T12:45:26+02:00";0;7;null;null;null;null;null;4
"2020-10-09T12:45:27+02:00";null;null;6;7;0;6;null;null
"2020-10-09T12:45:30+02:00";null;null;null;null;null;null;7;null
"2020-10-09T12:45:31+02:00";0;7;null;null;null;6;null;6
"2020-10-09T12:45:32+02:00";null;null;6;7;6;null;null;null
"2020-10-09T12:45:36+02:00";0;7;null;null;null;null;7;7
"2020-10-09T12:45:37+02:00";null;null;6;7;5;6;null;null
"2020-10-09T12:45:41+02:00";0;7;null;null;null;6;7;6
"2020-10-09T12:45:42+02:00";null;null;6;7;5;null;null;null
"2020-10-09T12:45:46+02:00";6;7;null;null;null;null;7;6
"2020-10-09T12:45:47+02:00";null;null;6;7;6;6;null;null
"2020-10-09T12:45:51+02:00";7;7;null;null;null;6;7;7
"2020-10-09T12:45:52+02:00";null;null;6;7;6;null;null;null
"2020-10-09T12:45:56+02:00";6;7;null;null;null;null;7;6
"2020-10-09T12:45:57+02:00";null;null;6;7;7;6;null;null
"2020-10-09T12:46:00+02:00";null;null;null;null;null;null;7;null
"2020-10-09T12:46:01+02:00";6;7;null;null;null;null;null;7
"2020-10-09T12:46:02+02:00";null;null;6;7;6;6;null;null
"2020-10-09T12:46:06+02:00";6;7;null;null;null;null;7;7
"2020-10-09T12:46:07+02:00";null;null;6;7;5;6;null;null
"2020-10-09T12:46:11+02:00";7;7;null;null;null;null;7;6
"2020-10-09T12:46:12+02:00";null;null;6;0;5;6;null;null
"2020-10-09T12:46:16+02:00";7;7;null;null;null;6;7;7
"2020-10-09T12:46:17+02:00";null;null;6;7;7;null;null;null
"2020-10-09T12:46:20+02:00";null;null;null;null;null;null;7;null
