Time,Hour,0x00,0x01,0x02
443,2020-10-30T12:20:03-07:00,0,501.153,7.42
444,2020-10-30T12:20:04-07:00,0,457.474,7.259
445,2020-10-30T12:20:05-07:00,0,485.237,7.513
446,2020-10-30T12:20:06-07:00,0,481.609,7.682
447,2020-10-30T12:20:07-07:00,0,508.022,7.704
448,2020-10-30T12:20:08-07:00,0,523.99,8.782
449,2020-10-30T12:20:09-07:00,0,472.601,7.472
450,2020-10-30T12:20:10-07:00,0,512.034,7.464
451,2020-10-30T12:20:11-07:00,0,487.851,7.675
452,2020-10-30T12:20:12-07:00,0,472.453,7.487
453,2020-10-30T12:20:13-07:00,0,497.706,7.439
454,2020-10-30T12:20:14-07:00,0,501.937,7.612
455,2020-10-30T12:20:15-07:00,0,491.846,7.832
456,2020-10-30T12:20:16-07:00,0,511.764,7.538
457,2020-10-30T12:20:17-07:00,0,511.822,70.241
458,2020-10-30T12:20:18-07:00,0,1462.558,335.189
459,2020-10-30T12:20:19-07:00,0,2404.427,410.998
460,2020-10-30T12:20:20-07:00,0,3332.293,458.6
461,2020-10-30T12:20:21-07:00,0,2541.042,109.552
462,2020-10-30T12:20:22-07:00,0,469.957,7.649
