sep=;
"Time";"APP: 3 - Node: 11";"APP: 3 - Node: 8860215";"APP: 4 - Node: 11880865";"APP: 4 - Node: 12";"APP: 2 - Node: 13";"APP: 2 - Node: 8860310";"APP: 1 - Node: 11879605";"APP: 1 - Node: 13"
"2020-10-09T12:39:47+02:00";-29;-29;null;null;null;null;null;null
"2020-10-09T12:39:50+02:00";null;null;null;null;null;null;-42;-43
"2020-10-09T12:39:51+02:00";null;null;-46;-44;null;null;null;null
"2020-10-09T12:39:52+02:00";-29;-30;null;null;null;null;null;null
"2020-10-09T12:39:55+02:00";null;null;null;null;null;null;-42;-44
"2020-10-09T12:39:56+02:00";null;null;-46;-45;null;null;null;null
"2020-10-09T12:39:57+02:00";-29;-29;null;null;null;null;null;null
"2020-10-09T12:40:01+02:00";null;null;-44;-45;null;null;null;null
"2020-10-09T12:40:02+02:00";-29;-28;null;null;null;null;-42;-44
"2020-10-09T12:40:06+02:00";null;null;-46;-45;null;null;null;null
"2020-10-09T12:40:07+02:00";-29;-31;null;null;null;null;-40;-43
"2020-10-09T12:40:11+02:00";null;null;-45;-45;null;null;null;null
"2020-10-09T12:40:12+02:00";-28;-30;null;null;null;null;-42;-44
"2020-10-09T12:40:16+02:00";null;null;-45;-45;null;null;null;null
"2020-10-09T12:40:17+02:00";-26;-30;null;null;null;null;null;null
"2020-10-09T12:40:18+02:00";null;null;null;null;null;null;-40;-44
"2020-10-09T12:40:21+02:00";null;null;-44;-45;null;null;null;null
"2020-10-09T12:40:22+02:00";-29;-28;null;null;null;null;null;null
"2020-10-09T12:40:23+02:00";null;null;null;null;null;null;-42;-43
"2020-10-09T12:40:26+02:00";null;null;-44;-45;-47;-57;null;null
"2020-10-09T12:40:27+02:00";-28;-30;null;null;null;null;null;null
"2020-10-09T12:40:28+02:00";null;null;null;null;null;null;-40;-42
"2020-10-09T12:40:31+02:00";null;null;-44;-44;null;null;-40;-44
"2020-10-09T12:40:32+02:00";-29;-28;null;null;null;null;null;null
"2020-10-09T12:40:35+02:00";null;null;null;null;null;null;-40;-57
