Time;Datetime;STA 2;STA 7;STA 3;STA 5;STA 8;STA 1;STA 4;STA 6
154;2020-09-16T11:27:32+02:00;0.0;0.007323318291658605;0.0;0.0;0.011231520130452432;0.0;1.061361464451685;4.310508574006456
155;2020-09-16T11:27:33+02:00;0.0;0.0;0.0;0.0;0.0;0.0;2.164245531819181;8.329721072736099
156;2020-09-16T11:27:34+02:00;null;0.004563651625091839;null;0.0018829647586980922;0.0;0.0;1.9574225046884999;7.436204452767543
157;2020-09-16T11:27:35+02:00;0.0;null;0.0;0.0;0.0;0.0;1.8980551416781208;6.231467434019956
158;2020-09-16T11:27:36+02:00;0.0;0.0060855298868668;0.0;0.0;0.0015244091717312664;0.0;0.6994609716505512;2.8266142869671445
159;2020-09-16T11:27:37+02:00;0.0;0.0012716559200302315;0.0;0.0;0.011395355678777242;0.0;1.114768487264778;4.335057854158732
160;2020-09-16T11:27:38+02:00;0.0;0.000747744007546133;null;0.0;0.0;0.0;1.5148589659962997;6.1414245117996105
161;2020-09-16T11:27:39+02:00;0.0022240370341182554;0.002732829038320259;0.0;0.004063101909825201;0.0;0.0;1.2674714259628759;4.263984148714357
162;2020-09-16T11:27:40+02:00;null;0.0032503593943210905;null;0.0;0.002289262421034;null;1.5743607754685291;5.857591297402692
163;2020-09-16T11:27:41+02:00;0.0;0.007321666226585472;0.0;0.0;0.001855271698054169;0.0;0.8521126121365908;3.443610588175935
164;2020-09-16T11:27:42+02:00;0.0;0.0;0.0;0.0;0.012500180714296757;0.0;1.2483823021127316;4.73738420672409
165;2020-09-16T11:27:43+02:00;0.0;0.0;0.0008643442936800067;0.0;0.0005964248007360378;0.0;1.3161573377968208;5.261339953319324
166;2020-09-16T11:27:44+02:00;null;0.0007850391250568536;0.0;0.002462991886697632;0.0;0.0;1.1940058516267051;4.345730988359543
167;2020-09-16T11:27:45+02:00;0.0;0.0024614750392852745;null;0.0;0.0;null;1.4337574308285583;5.398596193363212
168;2020-09-16T11:27:46+02:00;0.0;0.00532017991104703;0.0;0.0;0.0013627494508743438;0.0;0.655341894719141;2.6223979434280897
169;2020-09-16T11:27:47+02:00;0.0;0.0;0.0;0.0;0.01221066884889742;0.0;1.3270668246820307;4.737517212179767
170;2020-09-16T11:27:48+02:00;0.0;0.0;0.0;0.0009333005369196408;0.002490523617358417;0.0;1.4065439207648742;5.621108941909393
171;2020-09-16T11:27:49+02:00;0.0;0.0009971398326715977;0.0;0.0;0.0;null;1.5168957933363698;5.461669557393547
172;2020-09-16T11:27:50+02:00;null;0.002620195328234101;null;0.0;0.0;0.0;1.1595851488724966;4.504293559780604
173;2020-09-16T11:27:51+02:00;0.0;0.005372393657000789;0.0;0.0;0.006681970250822282;0.0;null;null
174;2020-09-16T11:27:52+02:00;0.0;0.0;0.0;0.0;null;0.0;0.8645013035103348;3.327282201452561
175;2020-09-16T11:27:53+02:00;0.0;0.0;0.0;0.001317098470737659;0.002063242797253541;0.0;1.2775754084250708;2.6817788082927203
176;2020-09-16T11:27:54+02:00;0.0;0.0009495193699004856;0.0;0.0;0.0;0.0;1.6045389398721757;4.431959659704301
177;2020-09-16T11:27:55+02:00;0.0;0.004531875933751775;0.0;0.0;0.0;0.0;1.7051747476121744;null
178;2020-09-16T11:27:56+02:00;0.0;0.006409523143699332;0.0;0.0;0.008050230507966683;0.0;1.0702975672813166;2.941220578336744
