#;approach;queueing delay;slice
3350;Gómez et al.;null;BE 4
3351;Gómez et al.;null;BE 4
3352;Gómez et al.;null;BE 4
3353;Gómez et al.;null;BE 4
3354;Gómez et al.;null;BE 4
3355;Gómez et al.;null;BE 4
3356;Gómez et al.;18518.597;BE 4
3357;Gómez et al.;19215.189;BE 4
3358;Gómez et al.;20458.325;BE 4
3359;Gómez et al.;21357.81;BE 4
3360;Gómez et al.;8922.939;BE 4
3361;Gómez et al.;null;BE 4
3362;Gómez et al.;1042.793;BE 4
3363;Gómez et al.;1290.938;BE 4
3364;Gómez et al.;1722.299;BE 4
3365;Gómez et al.;1767.336;BE 4
3366;Gómez et al.;1848.7179999999998;BE 4
3367;Gómez et al.;null;BE 4
3368;Gómez et al.;1768.038;BE 4
3369;Gómez et al.;1799.019;BE 4
3370;Gómez et al.;1920.934;BE 4
3371;Gómez et al.;1926.513;BE 4
3372;Gómez et al.;1928.3600000000001;BE 4
3373;Gómez et al.;2055.545;BE 4
3374;Gómez et al.;2171.239;BE 4
3375;Gómez et al.;2175.781;BE 4
3376;Gómez et al.;null;BE 4
3377;Gómez et al.;null;BE 4
3378;Gómez et al.;null;BE 4
3379;Gómez et al.;null;BE 4
3380;Gómez et al.;null;BE 4
3381;Gómez et al.;null;BE 4
3382;Gómez et al.;null;BE 4
3383;Gómez et al.;null;BE 4
3384;Gómez et al.;null;BE 4
3385;Gómez et al.;null;BE 4
3386;Gómez et al.;null;BE 4
3387;Gómez et al.;null;BE 4
3388;Gómez et al.;null;BE 4
3389;Gómez et al.;null;BE 4
3390;Gómez et al.;null;BE 4
3391;Gómez et al.;null;BE 4
3392;Gómez et al.;null;BE 4
3393;Gómez et al.;null;BE 4
3394;Gómez et al.;null;BE 4
3395;Gómez et al.;null;BE 4
3396;Gómez et al.;null;BE 4
3397;Gómez et al.;19234.474;BE 4
3398;Gómez et al.;null;BE 4
3399;Gómez et al.;20407.779;BE 4
3400;Gómez et al.;3736.007;BE 4
3401;Gómez et al.;1256.872;BE 4
3402;Gómez et al.;null;BE 4
3403;Gómez et al.;1738.501;BE 4
3404;Gómez et al.;null;BE 4
3405;Gómez et al.;2494.853;BE 4
3406;Gómez et al.;3289.437;BE 4
3407;Gómez et al.;null;BE 4
3408;Gómez et al.;3509.324;BE 4
3409;Gómez et al.;1205.3609999999999;BE 4
3410;Gómez et al.;1006.097;BE 4
3411;Gómez et al.;1046.968;BE 4
3412;Gómez et al.;1104.762;BE 4
3413;Gómez et al.;1074.9470000000001;BE 4
3414;Gómez et al.;null;BE 4
3415;Gómez et al.;1041.435;BE 4
3416;Gómez et al.;1157.098;BE 4
3417;Gómez et al.;null;BE 4
3418;Gómez et al.;1557.646;BE 4
3419;Gómez et al.;1836.362;BE 4
3420;Gómez et al.;864.534;BE 4
3421;Gómez et al.;835.519;BE 4
3422;Gómez et al.;813.068;BE 4
3423;Gómez et al.;788.218;BE 4
3424;Gómez et al.;null;BE 4
3425;Gómez et al.;878.611;BE 4
3426;Gómez et al.;null;BE 4
3427;Gómez et al.;836.226;BE 4
3428;Gómez et al.;null;BE 4
3429;Gómez et al.;853.365;BE 4
3430;Gómez et al.;849.552;BE 4
3431;Gómez et al.;820.751;BE 4
3432;Gómez et al.;837.455;BE 4
3433;Gómez et al.;857.363;BE 4
3434;Gómez et al.;751.454;BE 4
3435;Gómez et al.;null;BE 4
3436;Gómez et al.;null;BE 4
3437;Gómez et al.;null;BE 4
3438;Gómez et al.;null;BE 4
3439;Gómez et al.;null;BE 4
3440;Gómez et al.;null;BE 4
3441;Gómez et al.;null;BE 4
3442;Gómez et al.;null;BE 4
3443;Gómez et al.;null;BE 4
3444;Gómez et al.;null;BE 4
3445;Gómez et al.;null;BE 4
3446;Gómez et al.;null;BE 4
3447;Gómez et al.;null;BE 4
3448;Gómez et al.;null;BE 4
3449;Gómez et al.;null;BE 4
3450;Gómez et al.;null;BE 4
3451;Gómez et al.;null;BE 4
3452;Gómez et al.;null;BE 4
3453;Gómez et al.;null;BE 4
3454;Gómez et al.;null;BE 4
3455;Gómez et al.;null;BE 4
3456;Gómez et al.;18170.721;BE 4
3457;Gómez et al.;18930.186;BE 4
3458;Gómez et al.;20249.503;BE 4
3459;Gómez et al.;13992.017;BE 4
3460;Gómez et al.;1145.521;BE 4
3461;Gómez et al.;null;BE 4
3462;Gómez et al.;827.962;BE 4
3463;Gómez et al.;969.664;BE 4
3464;Gómez et al.;1618.3110000000001;BE 4
3465;Gómez et al.;2568.95;BE 4
3466;Gómez et al.;3293.846;BE 4
3467;Gómez et al.;3764.33;BE 4
3468;Gómez et al.;2700.371;BE 4
3469;Gómez et al.;898.046;BE 4
3470;Gómez et al.;null;BE 4
3471;Gómez et al.;908.09;BE 4
3472;Gómez et al.;null;BE 4
3473;Gómez et al.;935.8;BE 4
3474;Gómez et al.;882.98;BE 4
3475;Gómez et al.;917.316;BE 4
3476;Gómez et al.;888.8;BE 4
3477;Gómez et al.;1151.681;BE 4
3478;Gómez et al.;null;BE 4
3479;Gómez et al.;2241.889;BE 4
3480;Gómez et al.;981.398;BE 4
3481;Gómez et al.;618.676;BE 4
3482;Gómez et al.;644.419;BE 4
3483;Gómez et al.;653.397;BE 4
3484;Gómez et al.;612.295;BE 4
3485;Gómez et al.;612.443;BE 4
3486;Gómez et al.;606.834;BE 4
3487;Gómez et al.;637.306;BE 4
3488;Gómez et al.;null;BE 4
3489;Gómez et al.;611.787;BE 4
3490;Gómez et al.;621.619;BE 4
3491;Gómez et al.;617.852;BE 4
3492;Gómez et al.;609.741;BE 4
3493;Gómez et al.;623.782;BE 4
3494;Gómez et al.;610.87;BE 4
3495;Gómez et al.;null;BE 4
3496;Gómez et al.;null;BE 4
3497;Gómez et al.;null;BE 4
3498;Gómez et al.;null;BE 4
3499;Gómez et al.;null;BE 4
3500;Gómez et al.;null;BE 4
3501;Gómez et al.;null;BE 4
3502;Gómez et al.;null;BE 4
3503;Gómez et al.;null;BE 4
3504;Gómez et al.;null;BE 4
3505;Gómez et al.;null;BE 4
3506;Gómez et al.;null;BE 4
3507;Gómez et al.;null;BE 4
3508;Gómez et al.;null;BE 4
3509;Gómez et al.;null;BE 4
3510;Gómez et al.;null;BE 4
3511;Gómez et al.;null;BE 4
3512;Gómez et al.;null;BE 4
3513;Gómez et al.;null;BE 4
3514;Gómez et al.;null;BE 4
3515;Gómez et al.;null;BE 4
3516;Gómez et al.;18166.743;BE 4
3517;Gómez et al.;18899.097;BE 4
3518;Gómez et al.;null;BE 4
3519;Gómez et al.;9810.5;BE 4
3520;Gómez et al.;null;BE 4
3521;Gómez et al.;978.832;BE 4
3522;Gómez et al.;917.757;BE 4
3523;Gómez et al.;1001.489;BE 4
3524;Gómez et al.;1574.451;BE 4
3525;Gómez et al.;2366.362;BE 4
3526;Gómez et al.;3127.991;BE 4
3527;Gómez et al.;2445.5280000000002;BE 4
3528;Gómez et al.;923.609;BE 4
3529;Gómez et al.;null;BE 4
3530;Gómez et al.;904.887;BE 4
3531;Gómez et al.;null;BE 4
3532;Gómez et al.;876.175;BE 4
3533;Gómez et al.;null;BE 4
3534;Gómez et al.;889.139;BE 4
3535;Gómez et al.;928.641;BE 4
3536;Gómez et al.;null;BE 4
3537;Gómez et al.;null;BE 4
3538;Gómez et al.;null;BE 4
3539;Gómez et al.;null;BE 4
3540;Gómez et al.;null;BE 4
3541;Gómez et al.;null;BE 4
3542;Gómez et al.;null;BE 4
3543;Gómez et al.;null;BE 4
3544;Gómez et al.;null;BE 4
3545;Gómez et al.;null;BE 4
3546;Gómez et al.;null;BE 4
3547;Gómez et al.;null;BE 4
3548;Gómez et al.;null;BE 4
3549;Gómez et al.;null;BE 4
3550;Gómez et al.;null;BE 4
3551;Gómez et al.;null;BE 4
3552;Gómez et al.;null;BE 4
3553;Gómez et al.;null;BE 4
3554;Gómez et al.;null;BE 4
3555;Gómez et al.;null;BE 4
3556;Gómez et al.;null;BE 4
3557;Gómez et al.;null;BE 4
3558;Gómez et al.;null;BE 4
3559;Gómez et al.;null;BE 4
3560;Gómez et al.;null;BE 4
3561;Gómez et al.;null;BE 4
3562;Gómez et al.;null;BE 4
3563;Gómez et al.;null;BE 4
3564;Gómez et al.;null;BE 4
3565;Gómez et al.;null;BE 4
3566;Gómez et al.;null;BE 4
3567;Gómez et al.;null;BE 4
3568;Gómez et al.;null;BE 4
3569;Gómez et al.;null;BE 4
3570;Gómez et al.;null;BE 4
3571;Gómez et al.;null;BE 4
3572;Gómez et al.;null;BE 4
3573;Gómez et al.;null;BE 4
3574;Gómez et al.;null;BE 4
3575;Gómez et al.;null;BE 4
3576;Gómez et al.;38065.651;BE 4
3577;Gómez et al.;38807.902;BE 4
3578;Gómez et al.;null;BE 4
3579;Gómez et al.;40106.83;BE 4
3580;Gómez et al.;5417.37;BE 4
3581;Gómez et al.;1062.633;BE 4
3582;Gómez et al.;989.449;BE 4
3583;Gómez et al.;1047.723;BE 4
3584;Gómez et al.;1601.696;BE 4
3585;Gómez et al.;2344.056;BE 4
3586;Gómez et al.;3136.419;BE 4
3587;Gómez et al.;3324.973;BE 4
3588;Gómez et al.;2417.757;BE 4
3589;Gómez et al.;1049.772;BE 4
3590;Gómez et al.;907.499;BE 4
3591;Gómez et al.;911.793;BE 4
3592;Gómez et al.;913.551;BE 4
3593;Gómez et al.;915.537;BE 4
3594;Gómez et al.;938.763;BE 4
3595;Gómez et al.;null;BE 4
3596;Gómez et al.;882.301;BE 4
3597;Gómez et al.;null;BE 4
3598;Gómez et al.;1106.82;BE 4
3599;Gómez et al.;null;BE 4
3600;Gómez et al.;612.018;BE 4
3601;Gómez et al.;null;QoS 1
3602;Gómez et al.;null;QoS 1
3603;Gómez et al.;null;QoS 1
3604;Gómez et al.;null;QoS 1
3605;Gómez et al.;null;QoS 1
3606;Gómez et al.;null;QoS 1
3607;Gómez et al.;null;QoS 1
3608;Gómez et al.;null;QoS 1
3609;Gómez et al.;null;QoS 1
3610;Gómez et al.;null;QoS 1
3611;Gómez et al.;null;QoS 1
3612;Gómez et al.;null;QoS 1
3613;Gómez et al.;null;QoS 1
3614;Gómez et al.;null;QoS 1
3615;Gómez et al.;null;QoS 1
3616;Gómez et al.;null;QoS 1
3617;Gómez et al.;null;QoS 1
3618;Gómez et al.;null;QoS 1
3619;Gómez et al.;null;QoS 1
3620;Gómez et al.;null;QoS 1
3621;Gómez et al.;null;QoS 1
3622;Gómez et al.;null;QoS 1
3623;Gómez et al.;null;QoS 1
3624;Gómez et al.;null;QoS 1
3625;Gómez et al.;null;QoS 1
3626;Gómez et al.;null;QoS 1
3627;Gómez et al.;null;QoS 1
3628;Gómez et al.;null;QoS 1
3629;Gómez et al.;null;QoS 1
3630;Gómez et al.;null;QoS 1
3631;Gómez et al.;null;QoS 1
3632;Gómez et al.;null;QoS 1
3633;Gómez et al.;null;QoS 1
3634;Gómez et al.;null;QoS 1
3635;Gómez et al.;null;QoS 1
3636;Gómez et al.;null;QoS 1
3637;Gómez et al.;null;QoS 1
3638;Gómez et al.;null;QoS 1
3639;Gómez et al.;null;QoS 1
3640;Gómez et al.;null;QoS 1
3641;Gómez et al.;null;QoS 1
3642;Gómez et al.;null;QoS 1
3643;Gómez et al.;null;QoS 1
3644;Gómez et al.;null;QoS 1
3645;Gómez et al.;null;QoS 1
3646;Gómez et al.;null;QoS 1
3647;Gómez et al.;null;QoS 1
3648;Gómez et al.;null;QoS 1
3649;Gómez et al.;null;QoS 1
3650;Gómez et al.;null;QoS 1
3651;Gómez et al.;null;QoS 1
3652;Gómez et al.;null;QoS 1
3653;Gómez et al.;null;QoS 1
3654;Gómez et al.;null;QoS 1
3655;Gómez et al.;null;QoS 1
3656;Gómez et al.;null;QoS 1
3657;Gómez et al.;null;QoS 1
3658;Gómez et al.;null;QoS 1
3659;Gómez et al.;null;QoS 1
3660;Gómez et al.;null;QoS 1
3661;Gómez et al.;null;QoS 1
3662;Gómez et al.;null;QoS 1
3663;Gómez et al.;null;QoS 1
3664;Gómez et al.;null;QoS 1
3665;Gómez et al.;null;QoS 1
3666;Gómez et al.;null;QoS 1
3667;Gómez et al.;null;QoS 1
3668;Gómez et al.;null;QoS 1
3669;Gómez et al.;null;QoS 1
3670;Gómez et al.;null;QoS 1
3671;Gómez et al.;null;QoS 1
3672;Gómez et al.;null;QoS 1
3673;Gómez et al.;null;QoS 1
3674;Gómez et al.;null;QoS 1
3675;Gómez et al.;null;QoS 1
3676;Gómez et al.;null;QoS 1
3677;Gómez et al.;null;QoS 1
3678;Gómez et al.;null;QoS 1
3679;Gómez et al.;null;QoS 1
3680;Gómez et al.;null;QoS 1
3681;Gómez et al.;null;QoS 1
3682;Gómez et al.;null;QoS 1
3683;Gómez et al.;null;QoS 1
3684;Gómez et al.;null;QoS 1
3685;Gómez et al.;null;QoS 1
3686;Gómez et al.;null;QoS 1
3687;Gómez et al.;null;QoS 1
3688;Gómez et al.;null;QoS 1
3689;Gómez et al.;null;QoS 1
3690;Gómez et al.;null;QoS 1
3691;Gómez et al.;null;QoS 1
3692;Gómez et al.;null;QoS 1
3693;Gómez et al.;null;QoS 1
3694;Gómez et al.;null;QoS 1
3695;Gómez et al.;null;QoS 1
3696;Gómez et al.;null;QoS 1
3697;Gómez et al.;null;QoS 1
3698;Gómez et al.;null;QoS 1
3699;Gómez et al.;null;QoS 1
3700;Gómez et al.;null;QoS 1
3701;Gómez et al.;null;QoS 1
3702;Gómez et al.;null;QoS 1
3703;Gómez et al.;null;QoS 1
3704;Gómez et al.;null;QoS 1
3705;Gómez et al.;null;QoS 1
3706;Gómez et al.;null;QoS 1
3707;Gómez et al.;null;QoS 1
3708;Gómez et al.;null;QoS 1
3709;Gómez et al.;null;QoS 1
3710;Gómez et al.;null;QoS 1
3711;Gómez et al.;null;QoS 1
3712;Gómez et al.;null;QoS 1
3713;Gómez et al.;null;QoS 1
3714;Gómez et al.;null;QoS 1
3715;Gómez et al.;null;QoS 1
3716;Gómez et al.;null;QoS 1
3717;Gómez et al.;null;QoS 1
3718;Gómez et al.;null;QoS 1
3719;Gómez et al.;null;QoS 1
3720;Gómez et al.;null;QoS 1
3721;Gómez et al.;null;QoS 1
3722;Gómez et al.;null;QoS 1
3723;Gómez et al.;null;QoS 1
3724;Gómez et al.;null;QoS 1
3725;Gómez et al.;null;QoS 1
3726;Gómez et al.;null;QoS 1
3727;Gómez et al.;null;QoS 1
3728;Gómez et al.;null;QoS 1
3729;Gómez et al.;null;QoS 1
3730;Gómez et al.;null;QoS 1
3731;Gómez et al.;null;QoS 1
3732;Gómez et al.;null;QoS 1
3733;Gómez et al.;null;QoS 1
3734;Gómez et al.;null;QoS 1
3735;Gómez et al.;null;QoS 1
3736;Gómez et al.;null;QoS 1
3737;Gómez et al.;null;QoS 1
3738;Gómez et al.;null;QoS 1
3739;Gómez et al.;null;QoS 1
3740;Gómez et al.;null;QoS 1
3741;Gómez et al.;null;QoS 1
3742;Gómez et al.;null;QoS 1
3743;Gómez et al.;null;QoS 1
3744;Gómez et al.;null;QoS 1
3745;Gómez et al.;null;QoS 1
3746;Gómez et al.;null;QoS 1
3747;Gómez et al.;null;QoS 1
3748;Gómez et al.;null;QoS 1
3749;Gómez et al.;null;QoS 1
3750;Gómez et al.;null;QoS 1
3751;Gómez et al.;null;QoS 1
3752;Gómez et al.;null;QoS 1
3753;Gómez et al.;null;QoS 1
3754;Gómez et al.;null;QoS 1
3755;Gómez et al.;null;QoS 1
3756;Gómez et al.;null;QoS 1
3757;Gómez et al.;null;QoS 1
3758;Gómez et al.;null;QoS 1
3759;Gómez et al.;null;QoS 1
3760;Gómez et al.;null;QoS 1
3761;Gómez et al.;null;QoS 1
3762;Gómez et al.;null;QoS 1
3763;Gómez et al.;null;QoS 1
3764;Gómez et al.;null;QoS 1
3765;Gómez et al.;null;QoS 1
3766;Gómez et al.;null;QoS 1
3767;Gómez et al.;null;QoS 1
3768;Gómez et al.;null;QoS 1
3769;Gómez et al.;null;QoS 1
3770;Gómez et al.;null;QoS 1
3771;Gómez et al.;null;QoS 1
3772;Gómez et al.;null;QoS 1
3773;Gómez et al.;null;QoS 1
3774;Gómez et al.;null;QoS 1
3775;Gómez et al.;null;QoS 1
3776;Gómez et al.;null;QoS 1
3777;Gómez et al.;null;QoS 1
3778;Gómez et al.;null;QoS 1
3779;Gómez et al.;null;QoS 1
3780;Gómez et al.;null;QoS 1
3781;Gómez et al.;null;QoS 1
3782;Gómez et al.;null;QoS 1
3783;Gómez et al.;null;QoS 1
3784;Gómez et al.;null;QoS 1
3785;Gómez et al.;null;QoS 1
3786;Gómez et al.;null;QoS 1
3787;Gómez et al.;null;QoS 1
3788;Gómez et al.;null;QoS 1
3789;Gómez et al.;null;QoS 1
3790;Gómez et al.;null;QoS 1
3791;Gómez et al.;null;QoS 1
3792;Gómez et al.;null;QoS 1
3793;Gómez et al.;null;QoS 1
3794;Gómez et al.;null;QoS 1
3795;Gómez et al.;null;QoS 1
3796;Gómez et al.;null;QoS 1
3797;Gómez et al.;null;QoS 1
3798;Gómez et al.;null;QoS 1
3799;Gómez et al.;null;QoS 1
3800;Gómez et al.;null;QoS 1
3801;Gómez et al.;null;QoS 1
3802;Gómez et al.;null;QoS 1
3803;Gómez et al.;null;QoS 1
3804;Gómez et al.;null;QoS 1
3805;Gómez et al.;null;QoS 1
3806;Gómez et al.;null;QoS 1
3807;Gómez et al.;null;QoS 1
3808;Gómez et al.;null;QoS 1
3809;Gómez et al.;null;QoS 1
3810;Gómez et al.;null;QoS 1
3811;Gómez et al.;null;QoS 1
3812;Gómez et al.;null;QoS 1
3813;Gómez et al.;null;QoS 1
3814;Gómez et al.;null;QoS 1
3815;Gómez et al.;null;QoS 1
3816;Gómez et al.;null;QoS 1
3817;Gómez et al.;null;QoS 1
3818;Gómez et al.;null;QoS 1
3819;Gómez et al.;null;QoS 1
3820;Gómez et al.;null;QoS 1
3821;Gómez et al.;null;QoS 1
3822;Gómez et al.;null;QoS 1
3823;Gómez et al.;null;QoS 1
3824;Gómez et al.;null;QoS 1
3825;Gómez et al.;null;QoS 1
3826;Gómez et al.;null;QoS 1
3827;Gómez et al.;null;QoS 1
3828;Gómez et al.;null;QoS 1
3829;Gómez et al.;null;QoS 1
3830;Gómez et al.;null;QoS 1
3831;Gómez et al.;null;QoS 1
3832;Gómez et al.;null;QoS 1
3833;Gómez et al.;null;QoS 1
3834;Gómez et al.;null;QoS 1
3835;Gómez et al.;null;QoS 1
3836;Gómez et al.;null;QoS 1
3837;Gómez et al.;null;QoS 1
3838;Gómez et al.;null;QoS 1
3839;Gómez et al.;null;QoS 1
3840;Gómez et al.;351.33;QoS 1
3841;Gómez et al.;593.225;QoS 1
3842;Gómez et al.;780.52;QoS 1
3843;Gómez et al.;715.355;QoS 1
3844;Gómez et al.;654.662;QoS 1
3845;Gómez et al.;690.88;QoS 1
3846;Gómez et al.;null;QoS 1
3847;Gómez et al.;675.958;QoS 1
3848;Gómez et al.;645.739;QoS 1
3849;Gómez et al.;735.64;QoS 1
3850;Gómez et al.;null;QoS 1
3851;Gómez et al.;710.669;QoS 1
3852;Gómez et al.;702.753;QoS 1
3853;Gómez et al.;692.497;QoS 1
3854;Gómez et al.;719.887;QoS 1
3855;Gómez et al.;745.184;QoS 1
3856;Gómez et al.;null;QoS 1
3857;Gómez et al.;null;QoS 1
3858;Gómez et al.;null;QoS 1
3859;Gómez et al.;null;QoS 1
3860;Gómez et al.;null;QoS 1
3861;Gómez et al.;null;QoS 1
3862;Gómez et al.;null;QoS 1
3863;Gómez et al.;null;QoS 1
3864;Gómez et al.;null;QoS 1
3865;Gómez et al.;null;QoS 1
3866;Gómez et al.;null;QoS 1
3867;Gómez et al.;null;QoS 1
3868;Gómez et al.;null;QoS 1
3869;Gómez et al.;null;QoS 1
3870;Gómez et al.;null;QoS 1
3871;Gómez et al.;null;QoS 1
3872;Gómez et al.;null;QoS 1
3873;Gómez et al.;null;QoS 1
3874;Gómez et al.;null;QoS 1
3875;Gómez et al.;null;QoS 1
3876;Gómez et al.;null;QoS 1
3877;Gómez et al.;null;QoS 1
3878;Gómez et al.;null;QoS 1
3879;Gómez et al.;null;QoS 1
3880;Gómez et al.;null;QoS 1
3881;Gómez et al.;null;QoS 1
3882;Gómez et al.;null;QoS 1
3883;Gómez et al.;null;QoS 1
3884;Gómez et al.;null;QoS 1
3885;Gómez et al.;null;QoS 1
3886;Gómez et al.;null;QoS 1
3887;Gómez et al.;null;QoS 1
3888;Gómez et al.;null;QoS 1
3889;Gómez et al.;null;QoS 1
3890;Gómez et al.;null;QoS 1
3891;Gómez et al.;null;QoS 1
3892;Gómez et al.;null;QoS 1
3893;Gómez et al.;null;QoS 1
3894;Gómez et al.;null;QoS 1
3895;Gómez et al.;null;QoS 1
3896;Gómez et al.;null;QoS 1
3897;Gómez et al.;null;QoS 1
3898;Gómez et al.;null;QoS 1
3899;Gómez et al.;null;QoS 1
3900;Gómez et al.;null;QoS 1
3901;Gómez et al.;363.113;QoS 1
3902;Gómez et al.;898.236;QoS 1
3903;Gómez et al.;1777.0729999999999;QoS 1
3904;Gómez et al.;2672.286;QoS 1
3905;Gómez et al.;4257.146;QoS 1
3906;Gómez et al.;null;QoS 1
3907;Gómez et al.;4380.275;QoS 1
3908;Gómez et al.;4417.933;QoS 1
3909;Gómez et al.;4401.4130000000005;QoS 1
3910;Gómez et al.;4368.706;QoS 1
3911;Gómez et al.;4156.5380000000005;QoS 1
3912;Gómez et al.;4061.84;QoS 1
3913;Gómez et al.;4065.297;QoS 1
3914;Gómez et al.;4045.26;QoS 1
3915;Gómez et al.;4034.038;QoS 1
3916;Gómez et al.;null;QoS 1
3917;Gómez et al.;null;QoS 1
3918;Gómez et al.;null;QoS 1
3919;Gómez et al.;null;QoS 1
3920;Gómez et al.;null;QoS 1
3921;Gómez et al.;null;QoS 1
3922;Gómez et al.;null;QoS 1
3923;Gómez et al.;null;QoS 1
3924;Gómez et al.;null;QoS 1
3925;Gómez et al.;null;QoS 1
3926;Gómez et al.;null;QoS 1
3927;Gómez et al.;null;QoS 1
3928;Gómez et al.;null;QoS 1
3929;Gómez et al.;null;QoS 1
3930;Gómez et al.;null;QoS 1
3931;Gómez et al.;null;QoS 1
3932;Gómez et al.;null;QoS 1
3933;Gómez et al.;null;QoS 1
3934;Gómez et al.;null;QoS 1
3935;Gómez et al.;null;QoS 1
3936;Gómez et al.;null;QoS 1
3937;Gómez et al.;null;QoS 1
3938;Gómez et al.;null;QoS 1
3939;Gómez et al.;null;QoS 1
3940;Gómez et al.;null;QoS 1
3941;Gómez et al.;null;QoS 1
3942;Gómez et al.;null;QoS 1
3943;Gómez et al.;null;QoS 1
3944;Gómez et al.;null;QoS 1
3945;Gómez et al.;null;QoS 1
3946;Gómez et al.;null;QoS 1
3947;Gómez et al.;null;QoS 1
3948;Gómez et al.;null;QoS 1
3949;Gómez et al.;null;QoS 1
3950;Gómez et al.;null;QoS 1
3951;Gómez et al.;null;QoS 1
3952;Gómez et al.;null;QoS 1
3953;Gómez et al.;null;QoS 1
3954;Gómez et al.;null;QoS 1
3955;Gómez et al.;null;QoS 1
3956;Gómez et al.;null;QoS 1
3957;Gómez et al.;null;QoS 1
3958;Gómez et al.;null;QoS 1
3959;Gómez et al.;null;QoS 1
3960;Gómez et al.;null;QoS 1
3961;Gómez et al.;null;QoS 1
3962;Gómez et al.;null;QoS 1
3963;Gómez et al.;null;QoS 1
3964;Gómez et al.;null;QoS 1
3965;Gómez et al.;null;QoS 1
3966;Gómez et al.;null;QoS 1
3967;Gómez et al.;null;QoS 1
3968;Gómez et al.;null;QoS 1
3969;Gómez et al.;null;QoS 1
3970;Gómez et al.;null;QoS 1
3971;Gómez et al.;null;QoS 1
3972;Gómez et al.;null;QoS 1
3973;Gómez et al.;null;QoS 1
3974;Gómez et al.;null;QoS 1
3975;Gómez et al.;null;QoS 1
3976;Gómez et al.;null;QoS 1
3977;Gómez et al.;null;QoS 1
3978;Gómez et al.;null;QoS 1
3979;Gómez et al.;110.858;QoS 1
3980;Gómez et al.;null;QoS 1
3981;Gómez et al.;909.332;QoS 1
3982;Gómez et al.;814.981;QoS 1
3983;Gómez et al.;661.742;QoS 1
3984;Gómez et al.;null;QoS 1
3985;Gómez et al.;690.004;QoS 1
3986;Gómez et al.;717.106;QoS 1
3987;Gómez et al.;735.993;QoS 1
3988;Gómez et al.;722.601;QoS 1
3989;Gómez et al.;709.038;QoS 1
3990;Gómez et al.;740.756;QoS 1
3991;Gómez et al.;763.929;QoS 1
3992;Gómez et al.;809.657;QoS 1
3993;Gómez et al.;867.858;QoS 1
3994;Gómez et al.;null;QoS 1
3995;Gómez et al.;858.107;QoS 1
3996;Gómez et al.;null;QoS 1
3997;Gómez et al.;null;QoS 1
3998;Gómez et al.;null;QoS 1
3999;Gómez et al.;null;QoS 1
4000;Gómez et al.;null;QoS 1
4001;Gómez et al.;null;QoS 1
4002;Gómez et al.;null;QoS 1
4003;Gómez et al.;null;QoS 1
4004;Gómez et al.;null;QoS 1
4005;Gómez et al.;null;QoS 1
4006;Gómez et al.;null;QoS 1
4007;Gómez et al.;null;QoS 1
4008;Gómez et al.;null;QoS 1
4009;Gómez et al.;null;QoS 1
4010;Gómez et al.;null;QoS 1
4011;Gómez et al.;null;QoS 1
4012;Gómez et al.;null;QoS 1
4013;Gómez et al.;null;QoS 1
4014;Gómez et al.;null;QoS 1
4015;Gómez et al.;null;QoS 1
4016;Gómez et al.;null;QoS 1
4017;Gómez et al.;null;QoS 1
4018;Gómez et al.;null;QoS 1
4019;Gómez et al.;null;QoS 1
4020;Gómez et al.;null;QoS 1
4021;Gómez et al.;null;QoS 1
4022;Gómez et al.;null;QoS 1
4023;Gómez et al.;null;QoS 1
4024;Gómez et al.;null;QoS 1
4025;Gómez et al.;null;QoS 1
4026;Gómez et al.;null;QoS 1
4027;Gómez et al.;null;QoS 1
4028;Gómez et al.;null;QoS 1
4029;Gómez et al.;null;QoS 1
4030;Gómez et al.;null;QoS 1
4031;Gómez et al.;null;QoS 1
4032;Gómez et al.;null;QoS 1
4033;Gómez et al.;null;QoS 1
4034;Gómez et al.;null;QoS 1
4035;Gómez et al.;null;QoS 1
4036;Gómez et al.;null;QoS 1
4037;Gómez et al.;null;QoS 1
4038;Gómez et al.;null;QoS 1
4039;Gómez et al.;116.329;QoS 1
4040;Gómez et al.;635.15;QoS 1
4041;Gómez et al.;null;QoS 1
4042;Gómez et al.;600.069;QoS 1
4043;Gómez et al.;null;QoS 1
4044;Gómez et al.;615.075;QoS 1
4045;Gómez et al.;635.606;QoS 1
4046;Gómez et al.;null;QoS 1
4047;Gómez et al.;611.696;QoS 1
4048;Gómez et al.;623.825;QoS 1
4049;Gómez et al.;625.061;QoS 1
4050;Gómez et al.;616.755;QoS 1
4051;Gómez et al.;626.264;QoS 1
4052;Gómez et al.;644.038;QoS 1
4053;Gómez et al.;755.126;QoS 1
4054;Gómez et al.;null;QoS 1
4055;Gómez et al.;750.68;QoS 1
4056;Gómez et al.;null;QoS 1
4057;Gómez et al.;null;QoS 1
4058;Gómez et al.;null;QoS 1
4059;Gómez et al.;null;QoS 1
4060;Gómez et al.;null;QoS 1
4061;Gómez et al.;null;QoS 1
4062;Gómez et al.;null;QoS 1
4063;Gómez et al.;null;QoS 1
4064;Gómez et al.;null;QoS 1
4065;Gómez et al.;null;QoS 1
4066;Gómez et al.;null;QoS 1
4067;Gómez et al.;null;QoS 1
4068;Gómez et al.;null;QoS 1
4069;Gómez et al.;null;QoS 1
4070;Gómez et al.;null;QoS 1
4071;Gómez et al.;null;QoS 1
4072;Gómez et al.;null;QoS 1
4073;Gómez et al.;null;QoS 1
4074;Gómez et al.;null;QoS 1
