#;approach;throughput;slice
9135;Prop.;null;BE 4
9136;Prop.;null;BE 4
9137;Prop.;null;BE 4
9138;Prop.;null;BE 4
9139;Prop.;null;BE 4
9140;Prop.;null;BE 4
9141;Prop.;null;BE 4
9142;Prop.;null;BE 4
9143;Prop.;null;BE 4
9144;Prop.;null;BE 4
9145;Prop.;null;BE 4
9146;Prop.;null;BE 4
9147;Prop.;null;BE 4
9148;Prop.;null;BE 4
9149;Prop.;null;BE 4
9150;Prop.;null;BE 4
9151;Prop.;null;BE 4
9152;Prop.;null;BE 4
9153;Prop.;null;BE 4
9154;Prop.;null;BE 4
9155;Prop.;null;BE 4
9156;Prop.;null;BE 4
9157;Prop.;null;BE 4
9158;Prop.;null;BE 4
9159;Prop.;null;BE 4
9160;Prop.;null;BE 4
9161;Prop.;null;BE 4
9162;Prop.;null;BE 4
9163;Prop.;null;BE 4
9164;Prop.;null;BE 4
9165;Prop.;null;BE 4
9166;Prop.;null;BE 4
9167;Prop.;null;BE 4
9168;Prop.;null;BE 4
9169;Prop.;null;BE 4
9170;Prop.;null;BE 4
9171;Prop.;null;BE 4
9172;Prop.;null;BE 4
9173;Prop.;null;BE 4
9174;Prop.;null;BE 4
9175;Prop.;null;BE 4
9176;Prop.;null;BE 4
9177;Prop.;null;BE 4
9178;Prop.;null;BE 4
9179;Prop.;null;BE 4
9180;Prop.;null;BE 4
9181;Prop.;null;BE 4
9182;Prop.;null;BE 4
9183;Prop.;null;BE 4
9184;Prop.;null;BE 4
9185;Prop.;null;BE 4
9186;Prop.;null;BE 4
9187;Prop.;null;BE 4
9188;Prop.;null;BE 4
9189;Prop.;null;BE 4
9190;Prop.;null;BE 4
9191;Prop.;null;BE 4
9192;Prop.;null;BE 4
9193;Prop.;null;BE 4
9194;Prop.;null;BE 4
9195;Prop.;null;BE 4
9196;Prop.;null;BE 4
9197;Prop.;null;BE 4
9198;Prop.;null;BE 4
9199;Prop.;null;BE 4
9200;Prop.;null;BE 4
9201;Prop.;null;BE 4
9202;Prop.;null;BE 4
9203;Prop.;null;BE 4
9204;Prop.;null;BE 4
9205;Prop.;null;BE 4
9206;Prop.;null;BE 4
9207;Prop.;null;BE 4
9208;Prop.;null;BE 4
9209;Prop.;null;BE 4
9210;Prop.;null;BE 4
9211;Prop.;null;BE 4
9212;Prop.;null;BE 4
9213;Prop.;null;BE 4
9214;Prop.;null;BE 4
9215;Prop.;null;BE 4
9216;Prop.;null;BE 4
9217;Prop.;null;BE 4
9218;Prop.;null;BE 4
9219;Prop.;null;BE 4
9220;Prop.;null;BE 4
9221;Prop.;null;BE 4
9222;Prop.;null;BE 4
9223;Prop.;null;BE 4
9224;Prop.;null;BE 4
9225;Prop.;null;BE 4
9226;Prop.;null;BE 4
9227;Prop.;null;BE 4
9228;Prop.;null;BE 4
9229;Prop.;null;BE 4
9230;Prop.;null;BE 4
9231;Prop.;null;BE 4
9232;Prop.;null;BE 4
9233;Prop.;null;BE 4
9234;Prop.;null;BE 4
9235;Prop.;null;BE 4
9236;Prop.;null;BE 4
9237;Prop.;null;BE 4
9238;Prop.;null;BE 4
9239;Prop.;null;BE 4
9240;Prop.;null;BE 4
9241;Prop.;null;BE 4
9242;Prop.;null;BE 4
9243;Prop.;null;BE 4
9244;Prop.;null;BE 4
9245;Prop.;null;BE 4
9246;Prop.;null;BE 4
9247;Prop.;null;BE 4
9248;Prop.;null;BE 4
9249;Prop.;null;BE 4
9250;Prop.;null;BE 4
9251;Prop.;null;BE 4
9252;Prop.;null;BE 4
9253;Prop.;null;BE 4
9254;Prop.;null;BE 4
9255;Prop.;null;BE 4
9256;Prop.;null;BE 4
9257;Prop.;null;BE 4
9258;Prop.;null;BE 4
9259;Prop.;null;BE 4
9260;Prop.;null;BE 4
9261;Prop.;null;BE 4
9262;Prop.;null;BE 4
9263;Prop.;null;BE 4
9264;Prop.;null;BE 4
9265;Prop.;null;BE 4
9266;Prop.;null;BE 4
9267;Prop.;null;BE 4
9268;Prop.;null;BE 4
9269;Prop.;null;BE 4
9270;Prop.;null;BE 4
9271;Prop.;null;BE 4
9272;Prop.;null;BE 4
9273;Prop.;null;BE 4
9274;Prop.;null;BE 4
9275;Prop.;null;BE 4
9276;Prop.;null;BE 4
9277;Prop.;null;BE 4
9278;Prop.;null;BE 4
9279;Prop.;null;BE 4
9280;Prop.;null;BE 4
9281;Prop.;null;BE 4
9282;Prop.;null;BE 4
9283;Prop.;null;BE 4
9284;Prop.;null;BE 4
9285;Prop.;null;BE 4
9286;Prop.;null;BE 4
9287;Prop.;null;BE 4
9288;Prop.;null;BE 4
9289;Prop.;null;BE 4
9290;Prop.;null;BE 4
9291;Prop.;null;BE 4
9292;Prop.;null;BE 4
9293;Prop.;null;BE 4
9294;Prop.;null;BE 4
9295;Prop.;null;BE 4
9296;Prop.;null;BE 4
9297;Prop.;null;BE 4
9298;Prop.;null;BE 4
9299;Prop.;null;BE 4
9300;Prop.;null;BE 4
9301;Prop.;null;BE 4
9302;Prop.;null;BE 4
9303;Prop.;null;BE 4
9304;Prop.;null;BE 4
9305;Prop.;null;BE 4
9306;Prop.;null;BE 4
9307;Prop.;null;BE 4
9308;Prop.;null;BE 4
9309;Prop.;null;BE 4
9310;Prop.;null;BE 4
9311;Prop.;null;BE 4
9312;Prop.;null;BE 4
9313;Prop.;null;BE 4
9314;Prop.;null;BE 4
9315;Prop.;null;BE 4
9316;Prop.;null;BE 4
9317;Prop.;null;BE 4
9318;Prop.;null;BE 4
9319;Prop.;null;BE 4
9320;Prop.;null;BE 4
9321;Prop.;null;BE 4
9322;Prop.;null;BE 4
9323;Prop.;null;BE 4
9324;Prop.;null;BE 4
9325;Prop.;null;BE 4
9326;Prop.;null;BE 4
9327;Prop.;null;BE 4
9328;Prop.;null;BE 4
9329;Prop.;null;BE 4
9330;Prop.;null;BE 4
9331;Prop.;null;BE 4
9332;Prop.;null;BE 4
9333;Prop.;null;BE 4
9334;Prop.;null;BE 4
9335;Prop.;null;BE 4
9336;Prop.;null;BE 4
9337;Prop.;null;BE 4
9338;Prop.;null;BE 4
9339;Prop.;null;BE 4
9340;Prop.;null;BE 4
9341;Prop.;null;BE 4
9342;Prop.;null;BE 4
9343;Prop.;null;BE 4
9344;Prop.;null;BE 4
9345;Prop.;null;BE 4
9346;Prop.;null;BE 4
9347;Prop.;null;BE 4
9348;Prop.;null;BE 4
9349;Prop.;null;BE 4
9350;Prop.;null;BE 4
9351;Prop.;null;BE 4
9352;Prop.;null;BE 4
9353;Prop.;null;BE 4
9354;Prop.;null;BE 4
9355;Prop.;null;BE 4
9356;Prop.;null;BE 4
9357;Prop.;null;BE 4
9358;Prop.;null;BE 4
9359;Prop.;null;BE 4
9360;Prop.;null;BE 4
9361;Prop.;null;BE 4
9362;Prop.;null;BE 4
9363;Prop.;null;BE 4
9364;Prop.;null;BE 4
9365;Prop.;null;BE 4
9366;Prop.;null;BE 4
9367;Prop.;null;BE 4
9368;Prop.;null;BE 4
9369;Prop.;null;BE 4
9370;Prop.;null;BE 4
9371;Prop.;null;BE 4
9372;Prop.;null;BE 4
9373;Prop.;null;BE 4
9374;Prop.;null;BE 4
9375;Prop.;null;BE 4
9376;Prop.;null;BE 4
9377;Prop.;null;BE 4
9378;Prop.;null;BE 4
9379;Prop.;null;BE 4
9380;Prop.;null;BE 4
9381;Prop.;null;BE 4
9382;Prop.;null;BE 4
9383;Prop.;null;BE 4
9384;Prop.;null;BE 4
9385;Prop.;null;BE 4
9386;Prop.;null;BE 4
9387;Prop.;null;BE 4
9388;Prop.;null;BE 4
9389;Prop.;null;BE 4
9390;Prop.;null;BE 4
9391;Prop.;null;BE 4
9392;Prop.;null;BE 4
9393;Prop.;null;BE 4
9394;Prop.;null;BE 4
9395;Prop.;null;BE 4
9396;Prop.;null;BE 4
9397;Prop.;null;BE 4
9398;Prop.;null;BE 4
9399;Prop.;null;BE 4
9400;Prop.;null;BE 4
9401;Prop.;null;BE 4
9402;Prop.;null;BE 4
9403;Prop.;null;BE 4
9404;Prop.;null;BE 4
9405;Prop.;null;BE 4
9406;Prop.;null;BE 4
9407;Prop.;null;BE 4
9408;Prop.;null;BE 4
9409;Prop.;null;BE 4
9410;Prop.;null;BE 4
9411;Prop.;null;BE 4
9412;Prop.;null;BE 4
9413;Prop.;null;BE 4
9414;Prop.;null;BE 4
9415;Prop.;null;BE 4
9416;Prop.;null;BE 4
9417;Prop.;null;BE 4
9418;Prop.;null;BE 4
9419;Prop.;null;BE 4
9420;Prop.;null;BE 4
9421;Prop.;null;BE 4
9422;Prop.;null;BE 4
9423;Prop.;null;BE 4
9424;Prop.;null;BE 4
9425;Prop.;null;BE 4
9426;Prop.;null;BE 4
9427;Prop.;null;BE 4
9428;Prop.;null;BE 4
9429;Prop.;null;BE 4
9430;Prop.;null;BE 4
9431;Prop.;null;BE 4
9432;Prop.;null;BE 4
9433;Prop.;null;BE 4
9434;Prop.;null;BE 4
9435;Prop.;null;BE 4
9436;Prop.;null;BE 4
9437;Prop.;null;BE 4
9438;Prop.;null;BE 4
9439;Prop.;null;BE 4
9440;Prop.;null;BE 4
9441;Prop.;null;BE 4
9442;Prop.;null;BE 4
9443;Prop.;null;BE 4
9444;Prop.;null;BE 4
9445;Prop.;null;BE 4
9446;Prop.;null;BE 4
9447;Prop.;null;BE 4
9448;Prop.;null;BE 4
9449;Prop.;null;BE 4
9450;Prop.;null;BE 4
9451;Prop.;null;BE 4
9452;Prop.;null;BE 4
9453;Prop.;null;BE 4
9454;Prop.;null;BE 4
9455;Prop.;null;BE 4
9456;Prop.;null;BE 4
9457;Prop.;null;BE 4
9458;Prop.;null;BE 4
9459;Prop.;null;BE 4
9460;Prop.;null;BE 4
9461;Prop.;null;BE 4
9462;Prop.;null;BE 4
9463;Prop.;null;BE 4
9464;Prop.;null;BE 4
9465;Prop.;null;BE 4
9466;Prop.;null;BE 4
9467;Prop.;null;BE 4
9468;Prop.;null;BE 4
9469;Prop.;null;BE 4
9470;Prop.;null;BE 4
9471;Prop.;null;BE 4
9472;Prop.;null;BE 4
9473;Prop.;null;BE 4
9474;Prop.;null;BE 4
9475;Prop.;null;BE 4
9476;Prop.;null;BE 4
9477;Prop.;null;BE 4
9478;Prop.;null;BE 4
9479;Prop.;null;BE 4
9480;Prop.;null;BE 4
9481;Prop.;null;BE 4
9482;Prop.;null;BE 4
9483;Prop.;null;BE 4
9484;Prop.;null;BE 4
9485;Prop.;null;BE 4
9486;Prop.;null;BE 4
9487;Prop.;null;BE 4
9488;Prop.;null;BE 4
9489;Prop.;null;BE 4
9490;Prop.;null;BE 4
9491;Prop.;null;BE 4
9492;Prop.;null;BE 4
9493;Prop.;null;BE 4
9494;Prop.;null;BE 4
9495;Prop.;null;BE 4
9496;Prop.;null;BE 4
9497;Prop.;null;BE 4
9498;Prop.;null;BE 4
9499;Prop.;null;BE 4
9500;Prop.;null;BE 4
9501;Prop.;null;BE 4
9502;Prop.;null;BE 4
9503;Prop.;null;BE 4
9504;Prop.;null;BE 4
9505;Prop.;null;BE 4
9506;Prop.;null;BE 4
9507;Prop.;null;BE 4
9508;Prop.;null;BE 4
9509;Prop.;null;BE 4
9510;Prop.;null;BE 4
9511;Prop.;null;BE 4
9512;Prop.;null;BE 4
9513;Prop.;null;BE 4
9514;Prop.;null;BE 4
9515;Prop.;null;BE 4
9516;Prop.;null;BE 4
9517;Prop.;null;BE 4
9518;Prop.;null;BE 4
9519;Prop.;null;BE 4
9520;Prop.;null;BE 4
9521;Prop.;null;BE 4
9522;Prop.;null;BE 4
9523;Prop.;null;BE 4
9524;Prop.;null;BE 4
9525;Prop.;null;BE 4
9526;Prop.;null;BE 4
9527;Prop.;null;BE 4
9528;Prop.;null;BE 4
9529;Prop.;null;BE 4
9530;Prop.;null;BE 4
9531;Prop.;null;BE 4
9532;Prop.;null;BE 4
9533;Prop.;null;BE 4
9534;Prop.;null;BE 4
9535;Prop.;null;BE 4
9536;Prop.;null;BE 4
9537;Prop.;null;BE 4
9538;Prop.;null;BE 4
9539;Prop.;null;BE 4
9540;Prop.;null;BE 4
9541;Prop.;null;BE 4
9542;Prop.;null;BE 4
9543;Prop.;null;BE 4
9544;Prop.;null;BE 4
9545;Prop.;null;BE 4
9546;Prop.;null;BE 4
9547;Prop.;null;BE 4
9548;Prop.;null;BE 4
9549;Prop.;null;BE 4
9550;Prop.;null;BE 4
9551;Prop.;null;BE 4
9552;Prop.;null;BE 4
9553;Prop.;null;BE 4
9554;Prop.;null;BE 4
9555;Prop.;null;BE 4
9556;Prop.;null;BE 4
9557;Prop.;null;BE 4
9558;Prop.;null;BE 4
9559;Prop.;null;BE 4
9560;Prop.;null;BE 4
9561;Prop.;null;BE 4
9562;Prop.;null;BE 4
9563;Prop.;null;BE 4
9564;Prop.;null;BE 4
9565;Prop.;null;BE 4
9566;Prop.;null;BE 4
9567;Prop.;null;BE 4
9568;Prop.;null;BE 4
9569;Prop.;null;BE 4
9570;Prop.;null;BE 4
9571;Prop.;null;BE 4
9572;Prop.;null;BE 4
9573;Prop.;null;BE 4
9574;Prop.;null;BE 4
9575;Prop.;null;BE 4
9576;Prop.;null;BE 4
9577;Prop.;null;BE 4
9578;Prop.;null;BE 4
9579;Prop.;null;BE 4
9580;Prop.;null;BE 4
9581;Prop.;null;BE 4
9582;Prop.;null;BE 4
9583;Prop.;null;BE 4
9584;Prop.;null;BE 4
9585;Prop.;null;BE 4
9586;Prop.;null;BE 4
9587;Prop.;null;BE 4
9588;Prop.;null;BE 4
9589;Prop.;null;BE 4
9590;Prop.;null;BE 4
9591;Prop.;null;BE 4
9592;Prop.;null;BE 4
9593;Prop.;null;BE 4
9594;Prop.;null;BE 4
9595;Prop.;null;BE 4
9596;Prop.;null;BE 4
9597;Prop.;null;BE 4
9598;Prop.;null;BE 4
9599;Prop.;null;BE 4
9600;Prop.;null;BE 4
9601;Prop.;null;BE 4
9602;Prop.;null;BE 4
9603;Prop.;null;BE 4
9604;Prop.;null;BE 4
9605;Prop.;null;BE 4
9606;Prop.;null;BE 4
9607;Prop.;null;BE 4
9608;Prop.;null;BE 4
9609;Prop.;null;BE 4
9610;Prop.;null;BE 4
9611;Prop.;null;BE 4
9612;Prop.;null;BE 4
9613;Prop.;null;BE 4
9614;Prop.;null;BE 4
9615;Prop.;null;BE 4
9616;Prop.;null;BE 4
9617;Prop.;null;BE 4
9618;Prop.;null;BE 4
9619;Prop.;null;BE 4
9620;Prop.;null;BE 4
9621;Prop.;null;BE 4
9622;Prop.;null;BE 4
9623;Prop.;null;BE 4
9624;Prop.;null;BE 4
9625;Prop.;null;BE 4
9626;Prop.;null;BE 4
9627;Prop.;null;BE 4
9628;Prop.;null;BE 4
9629;Prop.;null;BE 4
9630;Prop.;null;BE 4
9631;Prop.;null;BE 4
9632;Prop.;null;BE 4
9633;Prop.;null;BE 4
9634;Prop.;null;BE 4
9635;Prop.;null;BE 4
9636;Prop.;null;BE 4
9637;Prop.;null;BE 4
9638;Prop.;null;BE 4
9639;Prop.;null;BE 4
9640;Prop.;null;BE 4
9641;Prop.;null;BE 4
9642;Prop.;null;BE 4
9643;Prop.;null;BE 4
9644;Prop.;null;BE 4
9645;Prop.;null;BE 4
9646;Prop.;null;BE 4
9647;Prop.;null;BE 4
9648;Prop.;null;BE 4
9649;Prop.;null;BE 4
9650;Prop.;null;BE 4
9651;Prop.;null;BE 4
9652;Prop.;null;BE 4
9653;Prop.;null;BE 4
9654;Prop.;null;BE 4
9655;Prop.;null;BE 4
9656;Prop.;null;BE 4
9657;Prop.;null;BE 4
9658;Prop.;null;BE 4
9659;Prop.;null;BE 4
9660;Prop.;null;BE 4
9661;Prop.;null;BE 4
9662;Prop.;null;BE 4
9663;Prop.;null;BE 4
9664;Prop.;null;BE 4
9665;Prop.;null;BE 4
9666;Prop.;null;BE 4
9667;Prop.;null;BE 4
9668;Prop.;null;BE 4
9669;Prop.;null;BE 4
9670;Prop.;null;BE 4
9671;Prop.;null;BE 4
9672;Prop.;null;BE 4
9673;Prop.;null;BE 4
9674;Prop.;null;BE 4
9675;Prop.;null;BE 4
9676;Prop.;null;BE 4
9677;Prop.;null;BE 4
9678;Prop.;null;BE 4
9679;Prop.;null;BE 4
9680;Prop.;null;BE 4
9681;Prop.;null;BE 4
9682;Prop.;null;BE 4
9683;Prop.;null;BE 4
9684;Prop.;null;BE 4
9685;Prop.;null;BE 4
9686;Prop.;null;BE 4
9687;Prop.;null;BE 4
9688;Prop.;null;BE 4
9689;Prop.;null;BE 4
9690;Prop.;null;BE 4
9691;Prop.;null;BE 4
9692;Prop.;null;BE 4
9693;Prop.;null;BE 4
9694;Prop.;null;BE 4
9695;Prop.;null;BE 4
9696;Prop.;null;BE 4
9697;Prop.;null;BE 4
9698;Prop.;null;BE 4
9699;Prop.;null;BE 4
9700;Prop.;null;BE 4
9701;Prop.;null;BE 4
9702;Prop.;null;BE 4
9703;Prop.;null;BE 4
9704;Prop.;null;BE 4
9705;Prop.;null;BE 4
9706;Prop.;null;BE 4
9707;Prop.;null;BE 4
9708;Prop.;null;BE 4
9709;Prop.;null;BE 4
9710;Prop.;null;BE 4
9711;Prop.;null;BE 4
9712;Prop.;null;BE 4
9713;Prop.;null;BE 4
9714;Prop.;null;BE 4
9715;Prop.;null;BE 4
9716;Prop.;null;BE 4
9717;Prop.;null;BE 4
9718;Prop.;null;BE 4
9719;Prop.;null;BE 4
9720;Prop.;null;BE 4
9721;Prop.;null;BE 4
9722;Prop.;null;BE 4
9723;Prop.;null;BE 4
9724;Prop.;null;BE 4
9725;Prop.;null;BE 4
9726;Prop.;null;BE 4
9727;Prop.;null;BE 4
9728;Prop.;null;BE 4
9729;Prop.;null;BE 4
9730;Prop.;null;BE 4
9731;Prop.;null;BE 4
9732;Prop.;null;BE 4
9733;Prop.;null;BE 4
9734;Prop.;null;BE 4
9735;Prop.;null;BE 4
9736;Prop.;null;BE 4
9737;Prop.;null;BE 4
9738;Prop.;null;BE 4
9739;Prop.;null;BE 4
9740;Prop.;null;BE 4
9741;Prop.;null;BE 4
9742;Prop.;null;BE 4
9743;Prop.;null;BE 4
9744;Prop.;null;BE 4
9745;Prop.;null;BE 4
9746;Prop.;null;BE 4
9747;Prop.;null;BE 4
9748;Prop.;null;BE 4
9749;Prop.;null;BE 4
9750;Prop.;null;BE 4
9751;Prop.;null;BE 4
9752;Prop.;null;BE 4
9753;Prop.;null;BE 4
9754;Prop.;null;BE 4
9755;Prop.;null;BE 4
9756;Prop.;null;BE 4
9757;Prop.;null;BE 4
9758;Prop.;null;BE 4
9759;Prop.;null;BE 4
9760;Prop.;null;BE 4
9761;Prop.;null;BE 4
9762;Prop.;null;BE 4
9763;Prop.;null;BE 4
9764;Prop.;null;BE 4
9765;Prop.;null;BE 4
9766;Prop.;null;BE 4
9767;Prop.;null;BE 4
9768;Prop.;null;BE 4
9769;Prop.;null;BE 4
9770;Prop.;null;BE 4
9771;Prop.;null;BE 4
9772;Prop.;null;BE 4
9773;Prop.;null;BE 4
9774;Prop.;null;BE 4
9775;Prop.;null;BE 4
9776;Prop.;null;BE 4
9777;Prop.;null;BE 4
9778;Prop.;null;BE 4
9779;Prop.;null;BE 4
9780;Prop.;null;BE 4
9781;Prop.;null;BE 4
9782;Prop.;null;BE 4
9783;Prop.;null;BE 4
9784;Prop.;null;BE 4
9785;Prop.;null;BE 4
9786;Prop.;null;BE 4
9787;Prop.;null;BE 4
9788;Prop.;null;BE 4
9789;Prop.;null;BE 4
9790;Prop.;null;BE 4
9791;Prop.;null;BE 4
9792;Prop.;null;BE 4
9793;Prop.;null;BE 4
9794;Prop.;null;BE 4
9795;Prop.;null;BE 4
9796;Prop.;null;BE 4
9797;Prop.;null;BE 4
9798;Prop.;null;BE 4
9799;Prop.;null;BE 4
9800;Prop.;null;BE 4
9801;Prop.;null;BE 4
9802;Prop.;null;BE 4
9803;Prop.;null;BE 4
9804;Prop.;null;BE 4
9805;Prop.;null;BE 4
9806;Prop.;null;BE 4
9807;Prop.;null;BE 4
9808;Prop.;null;BE 4
9809;Prop.;null;BE 4
9810;Prop.;null;BE 4
9811;Prop.;null;BE 4
9812;Prop.;null;BE 4
9813;Prop.;null;BE 4
9814;Prop.;null;BE 4
9815;Prop.;null;BE 4
9816;Prop.;null;BE 4
9817;Prop.;null;BE 4
9818;Prop.;null;BE 4
9819;Prop.;null;BE 4
9820;Prop.;null;BE 4
9821;Prop.;null;BE 4
9822;Prop.;null;BE 4
9823;Prop.;null;BE 4
9824;Prop.;null;BE 4
9825;Prop.;null;BE 4
9826;Prop.;null;BE 4
9827;Prop.;null;BE 4
9828;Prop.;null;BE 4
9829;Prop.;null;BE 4
9830;Prop.;null;BE 4
9831;Prop.;null;BE 4
9832;Prop.;null;BE 4
9833;Prop.;null;BE 4
9834;Prop.;null;BE 4
9835;Prop.;null;BE 4
9836;Prop.;null;BE 4
9837;Prop.;null;BE 4
9838;Prop.;null;BE 4
9839;Prop.;null;BE 4
9840;Prop.;null;BE 4
9841;Prop.;null;BE 4
9842;Prop.;null;BE 4
9843;Prop.;null;BE 4
9844;Prop.;null;BE 4
9845;Prop.;null;BE 4
9846;Prop.;null;BE 4
9847;Prop.;null;BE 4
9848;Prop.;null;BE 4
9849;Prop.;null;BE 4
9850;Prop.;null;BE 4
9851;Prop.;null;BE 4
9852;Prop.;null;BE 4
9853;Prop.;null;BE 4
9854;Prop.;null;BE 4
9855;Prop.;null;BE 4
9856;Prop.;null;BE 4
9857;Prop.;null;BE 4
9858;Prop.;null;BE 4
9859;Prop.;null;BE 4
9860;Prop.;null;BE 4
9861;Prop.;null;BE 4
9862;Prop.;null;BE 4
9863;Prop.;null;BE 4
9864;Prop.;null;BE 4
9865;Prop.;null;BE 4
9866;Prop.;null;BE 4
9867;Prop.;null;BE 4
9868;Prop.;null;BE 4
9869;Prop.;null;BE 4
9870;Prop.;null;BE 4
9871;Prop.;null;BE 4
9872;Prop.;null;BE 4
9873;Prop.;null;BE 4
9874;Prop.;null;BE 4
9875;Prop.;null;BE 4
9876;Prop.;null;BE 4
9877;Prop.;null;BE 4
9878;Prop.;null;BE 4
9879;Prop.;null;BE 4
9880;Prop.;null;BE 4
9881;Prop.;null;BE 4
9882;Prop.;null;BE 4
9883;Prop.;null;BE 4
9884;Prop.;null;BE 4
9885;Prop.;null;BE 4
9886;Prop.;null;BE 4
9887;Prop.;null;BE 4
9888;Prop.;null;BE 4
9889;Prop.;null;BE 4
9890;Prop.;null;BE 4
9891;Prop.;null;BE 4
9892;Prop.;null;BE 4
9893;Prop.;null;BE 4
9894;Prop.;null;BE 4
9895;Prop.;null;BE 4
9896;Prop.;null;BE 4
9897;Prop.;null;BE 4
9898;Prop.;null;BE 4
9899;Prop.;null;BE 4
9900;Prop.;null;BE 4
9901;Prop.;null;BE 4
9902;Prop.;null;BE 4
9903;Prop.;null;BE 4
9904;Prop.;null;BE 4
9905;Prop.;null;BE 4
9906;Prop.;null;BE 4
9907;Prop.;null;BE 4
9908;Prop.;null;BE 4
9909;Prop.;null;BE 4
9910;Prop.;null;BE 4
9911;Prop.;null;BE 4
9912;Prop.;null;BE 4
9913;Prop.;null;BE 4
9914;Prop.;null;BE 4
9915;Prop.;null;BE 4
9916;Prop.;null;BE 4
9917;Prop.;null;BE 4
9918;Prop.;null;BE 4
9919;Prop.;null;BE 4
9920;Prop.;null;BE 4
9921;Prop.;null;BE 4
9922;Prop.;null;BE 4
9923;Prop.;null;BE 4
9924;Prop.;null;BE 4
9925;Prop.;null;BE 4
9926;Prop.;null;BE 4
9927;Prop.;null;BE 4
9928;Prop.;null;BE 4
9929;Prop.;null;BE 4
9930;Prop.;null;BE 4
9931;Prop.;null;BE 4
9932;Prop.;null;BE 4
9933;Prop.;null;BE 4
9934;Prop.;null;BE 4
9935;Prop.;null;BE 4
9936;Prop.;null;BE 4
9937;Prop.;null;BE 4
9938;Prop.;null;BE 4
9939;Prop.;null;BE 4
9940;Prop.;null;BE 4
9941;Prop.;null;BE 4
9942;Prop.;null;BE 4
9943;Prop.;null;BE 4
9944;Prop.;null;BE 4
9945;Prop.;null;BE 4
9946;Prop.;null;BE 4
9947;Prop.;null;BE 4
9948;Prop.;null;BE 4
9949;Prop.;null;BE 4
9950;Prop.;null;BE 4
9951;Prop.;null;BE 4
9952;Prop.;null;BE 4
9953;Prop.;null;BE 4
9954;Prop.;null;BE 4
9955;Prop.;null;BE 4
9956;Prop.;null;BE 4
9957;Prop.;null;BE 4
9958;Prop.;null;BE 4
9959;Prop.;null;BE 4
9960;Prop.;null;BE 4
9961;Prop.;null;BE 4
9962;Prop.;null;BE 4
9963;Prop.;null;BE 4
9964;Prop.;null;BE 4
9965;Prop.;null;BE 4
9966;Prop.;null;BE 4
9967;Prop.;null;BE 4
9968;Prop.;null;BE 4
9969;Prop.;null;BE 4
9970;Prop.;null;BE 4
9971;Prop.;null;BE 4
9972;Prop.;null;BE 4
9973;Prop.;null;BE 4
9974;Prop.;null;BE 4
9975;Prop.;null;BE 4
9976;Prop.;null;BE 4
9977;Prop.;null;BE 4
9978;Prop.;null;BE 4
9979;Prop.;null;BE 4
9980;Prop.;null;BE 4
9981;Prop.;null;BE 4
9982;Prop.;null;BE 4
9983;Prop.;null;BE 4
9984;Prop.;null;BE 4
9985;Prop.;null;BE 4
9986;Prop.;null;BE 4
9987;Prop.;null;BE 4
9988;Prop.;null;BE 4
9989;Prop.;null;BE 4
9990;Prop.;null;BE 4
9991;Prop.;null;BE 4
9992;Prop.;null;BE 4
9993;Prop.;null;BE 4
9994;Prop.;null;BE 4
9995;Prop.;null;BE 4
9996;Prop.;null;BE 4
9997;Prop.;null;BE 4
9998;Prop.;null;BE 4
9999;Prop.;null;BE 4
10000;Prop.;null;BE 4
10001;Prop.;null;BE 4
10002;Prop.;null;BE 4
10003;Prop.;null;BE 4
10004;Prop.;null;BE 4
10005;Prop.;null;BE 4
10006;Prop.;null;BE 4
10007;Prop.;null;BE 4
10008;Prop.;null;BE 4
10009;Prop.;null;BE 4
10010;Prop.;null;BE 4
10011;Prop.;null;BE 4
10012;Prop.;null;BE 4
10013;Prop.;null;BE 4
10014;Prop.;null;BE 4
10015;Prop.;null;BE 4
10016;Prop.;null;BE 4
10017;Prop.;null;BE 4
10018;Prop.;null;BE 4
10019;Prop.;null;BE 4
10020;Prop.;null;BE 4
10021;Prop.;null;BE 4
10022;Prop.;null;BE 4
10023;Prop.;null;BE 4
10024;Prop.;null;BE 4
10025;Prop.;null;BE 4
10026;Prop.;null;BE 4
10027;Prop.;null;BE 4
10028;Prop.;null;BE 4
10029;Prop.;null;BE 4
10030;Prop.;null;BE 4
10031;Prop.;null;BE 4
10032;Prop.;null;BE 4
10033;Prop.;null;BE 4
10034;Prop.;null;BE 4
10035;Prop.;null;BE 4
10036;Prop.;null;BE 4
10037;Prop.;null;BE 4
10038;Prop.;null;BE 4
10039;Prop.;null;BE 4
10040;Prop.;null;BE 4
10041;Prop.;null;BE 4
10042;Prop.;null;BE 4
10043;Prop.;null;BE 4
10044;Prop.;null;BE 4
10045;Prop.;null;BE 4
10046;Prop.;null;BE 4
10047;Prop.;null;BE 4
10048;Prop.;null;BE 4
10049;Prop.;null;BE 4
10050;Prop.;null;BE 4
10051;Prop.;null;BE 4
10052;Prop.;null;BE 4
10053;Prop.;null;BE 4
10054;Prop.;null;BE 4
10055;Prop.;null;BE 4
10056;Prop.;null;BE 4
10057;Prop.;null;BE 4
10058;Prop.;null;BE 4
10059;Prop.;null;BE 4
10060;Prop.;null;BE 4
10061;Prop.;null;BE 4
10062;Prop.;null;BE 4
10063;Prop.;null;BE 4
10064;Prop.;null;BE 4
10065;Prop.;null;BE 4
10066;Prop.;null;BE 4
